OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,House_age_num,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,GarageQual,GarageCond,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,CentralAir_N,CentralAir_Y
6,2320,1.0,1028.0,2,1945,2002,0.0,1,120.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1458,2.0,729.0,2,1999,1999,1129.0,1,10.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,1092,1.0,1092.0,1,1962,1962,116.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1125,2.0,1125.0,1,2006,2007,0.0,0,2.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,3222,3.0,1673.0,3,1990,1990,0.0,2,17.5,3,3,4,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1456,2.0,728.0,2,2005,2006,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,988,2.0,938.0,1,1969,1969,0.0,2,35.0,3,3,3,3,5,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1123,1.0,732.0,1,1939,1950,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1080,1.0,1080.0,1,1958,1958,135.0,0,120.0,3,4,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1199,2.0,1199.0,2,1993,1993,0.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1586,2.0,1362.0,2,1979,1998,0.0,1,27.5,3,4,4,2,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,754,0.0,520.0,1,1935,1982,0.0,0,120.0,3,2,3,3,4,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,958,2.0,1078.0,2,1976,1976,0.0,1,35.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,840,0.0,672.0,1,1930,1950,0.0,1,120.0,3,4,3,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1348,2.0,660.0,1,1966,1966,266.0,1,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1053,2.0,1008.0,1,1958,1991,85.0,0,120.0,3,3,3,3,3,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2157,2.0,924.0,2,1966,1966,309.0,2,35.0,3,3,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2054,2.0,992.0,2,2000,2000,40.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1327,2.0,1063.0,1,1959,2002,0.0,0,120.0,3,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1296,2.0,1267.0,2,2001,2002,136.0,0,10.0,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,1721,2.0,1461.0,2,1968,1993,0.0,1,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,1682,2.0,1304.0,2,1970,1970,288.0,1,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1214,1.0,1214.0,2,1967,1967,196.0,1,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1959,3.0,1907.0,3,1988,1989,70.0,0,17.5,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1852,3.0,1004.0,2,1999,2000,320.0,2,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1764,2.0,928.0,2,1997,1997,0.0,0,10.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,864,0.0,864.0,1,1971,1971,0.0,1,35.0,3,3,3,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1734,2.0,1734.0,2,2005,2005,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1385,2.0,910.0,2,1952,1952,0.0,0,120.0,3,2,3,3,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1501,2.0,1490.0,2,1999,1999,183.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1728,2.0,1728.0,2,1963,1963,336.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6,1709,2.0,970.0,2,2004,2006,50.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,875,1.0,715.0,1,1931,1993,0.0,0,120.0,3,3,3,3,3,3.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,2035,2.0,884.0,2,2001,2001,180.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1080,0.0,1080.0,1,2004,2005,120.0,0,2.0,3,3,4,3,5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,1344,1.0,896.0,1,1936,1950,0.0,0,120.0,3,3,4,3,4,3.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,969,2.0,969.0,1,1975,1975,0.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1710,3.0,1710.0,2,2007,2008,436.0,1,2.0,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1993,2.0,825.0,2,1971,1971,252.0,1,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1252,2.0,1602.0,1,1960,1975,0.0,1,120.0,3,3,4,3,4,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1200,1.0,1200.0,1,1923,1950,0.0,0,120.0,3,3,3,3,3,3.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1096,0.0,572.0,1,1924,1950,0.0,0,120.0,3,3,3,3,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,1040,2.0,0.0,1,1950,1950,0.0,0,120.0,3,3,0,0,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1968,3.0,774.0,2,2009,2010,84.0,1,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,1947,2.0,991.0,2,2004,2005,0.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,2462,2.0,1392.0,2,2005,2006,456.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1232,2.0,1232.0,2,1984,1984,0.0,0,22.5,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,2668,3.0,1572.0,2,2003,2004,664.0,2,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1541,2.0,1541.0,2,2005,2005,226.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,882,0.0,882.0,1,1956,1956,0.0,0,120.0,3,3,3,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1616,1.0,1149.0,2,1926,2004,0.0,0,120.0,3,4,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1355,0.0,644.0,2,1940,1999,0.0,0,120.0,3,4,3,3,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1867,1.0,1617.0,1,1955,1993,0.0,3,120.0,4,3,3,3,5,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2161,3.0,1582.0,1,2007,2007,300.0,1,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1720,2.0,840.0,2,2004,2004,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1707,2.0,1686.0,2,1981,1981,653.0,1,22.5,4,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,1382,2.0,720.0,1,1941,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1656,2.0,1080.0,1,1960,1960,112.0,2,120.0,3,3,3,4,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1767,2.0,1064.0,2,1987,1987,0.0,1,17.5,4,4,4,4,4,4.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,1362,2.0,1362.0,1,1961,1961,491.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1651,2.0,1606.0,2,1986,1986,132.0,1,22.5,3,3,4,2,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,2158,2.0,1202.0,2,1950,2001,0.0,1,120.0,3,3,3,4,3,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2060,2.0,1151.0,2,1988,1989,268.0,1,17.5,4,3,4,3,3,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1920,2.0,1052.0,2,1958,1958,0.0,1,120.0,4,4,3,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
9,2234,3.0,2216.0,2,2008,2009,748.0,1,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,968,2.0,968.0,1,1923,2006,0.0,0,120.0,4,3,3,3,3,3.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1525,2.0,756.0,2,2000,2000,456.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,1802,1.0,793.0,1,1920,1950,0.0,1,120.0,3,3,2,3,4,3.0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1340,1.0,0.0,1,1957,2006,98.0,1,120.0,3,3,0,0,5,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2082,2.0,1362.0,2,2003,2003,0.0,0,2.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1252,2.0,504.0,1,1908,1991,0.0,0,120.0,3,3,2,3,4,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,3608,3.0,1107.0,2,1892,1993,0.0,2,120.0,4,4,3,3,5,5.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1217,2.0,1188.0,2,1990,1991,0.0,0,17.5,3,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1656,1.0,660.0,2,1916,1987,0.0,0,120.0,3,3,2,3,5,3.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1224,2.0,1086.0,0,1979,1979,275.0,2,27.5,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8,1593,2.0,1593.0,1,2001,2002,0.0,1,10.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,2727,2.0,853.0,2,1932,1994,0.0,2,120.0,4,3,4,4,3,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1479,2.0,725.0,1,1972,2004,138.0,0,35.0,3,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1431,2.0,1431.0,2,1999,1999,0.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1709,2.0,970.0,2,2004,2004,50.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,864,1.0,864.0,1,1972,1972,0.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1456,2.0,855.0,2,1976,1976,0.0,1,35.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1726,3.0,1726.0,2,2007,2007,205.0,1,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8,3112,2.0,1360.0,2,1918,1990,0.0,1,120.0,4,4,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2229,0.0,755.0,1,1912,1950,0.0,0,120.0,3,3,3,3,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,1713,3.0,1713.0,2,2004,2005,262.0,1,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1121,2.0,1121.0,2,2003,2004,0.0,0,10.0,3,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1279,2.0,1196.0,2,1977,1977,0.0,2,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1310,1.0,617.0,2,1924,1950,0.0,0,120.0,3,4,2,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,848,2.0,848.0,1,2004,2004,205.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1284,1.0,720.0,1,1947,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1442,2.0,1424.0,2,1990,1990,0.0,0,17.5,3,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1696,1.0,1140.0,1,1962,1962,0.0,1,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4,1100,1.0,1100.0,1,1960,1960,0.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2062,2.0,1157.0,2,1988,1989,128.0,1,17.5,4,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1092,2.0,1092.0,1,1964,1964,260.0,0,120.0,3,3,4,3,5,3.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,864,0.0,864.0,1,1925,1950,0.0,0,120.0,3,3,3,3,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,1212,2.0,1212.0,2,2009,2009,0.0,0,2.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1852,2.0,900.0,2,2009,2009,0.0,1,2.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,990,2.0,990.0,1,1995,1995,0.0,0,10.0,3,3,4,3,5,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1392,1.0,689.0,1,1977,1977,153.0,0,35.0,3,3,4,3,5,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1236,1.0,1070.0,1,1957,1996,64.0,1,120.0,3,3,3,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1436,2.0,1436.0,2,2004,2004,266.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1328,1.0,686.0,1,1925,1950,0.0,0,120.0,3,3,3,3,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7,1954,2.0,798.0,1,1939,2006,312.0,2,120.0,4,4,3,3,5,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1248,2.0,1248.0,2,2005,2006,16.0,0,2.0,4,3,4,3,5,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1498,2.0,1498.0,2,2006,2006,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2267,2.0,1010.0,2,2002,2002,0.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1552,2.0,713.0,2,1975,1975,0.0,1,35.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,864,2.0,864.0,1,1971,1971,0.0,0,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,2392,3.0,2392.0,2,2003,2003,922.0,1,10.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1302,1.0,630.0,2,1971,1971,142.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,2520,3.0,1203.0,2,1995,1995,290.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,987,1.0,483.0,1,1970,1970,127.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,912,1.0,912.0,1,1967,1967,0.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,1555,2.0,1373.0,2,2005,2006,16.0,1,2.0,4,3,4,3,5,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1194,1.0,1194.0,1,1959,1959,220.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2794,3.0,1462.0,2,1995,1996,506.0,1,10.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,987,1.0,483.0,1,1972,1972,297.0,1,35.0,3,3,3,3,3,3.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
